order_id,customer_id,order_date,payment_method,order_status
ORD007468,CUST00244,2025-10-17,Debit Card,Delivered
ORD007469,CUST02269,2025-07-07,UPI,Returned
ORD007470,CUST07303,2024-02-07,Credit Card,Delivered
ORD007471,CUST00035,2026-04-13,Debit Card,Delivered
ORD007472,CUST09383,2025-12-05,Net Banking,Delivered
ORD007473,CUST07430,2025-10-06,UPI,Delivered
ORD007474,CUST05454,2025-06-25,COD,Delivered
ORD007475,CUST10972,2025-08-29,COD,Pending
ORD007476,CUST05230,2025-03-02,Net Banking,Delivered
ORD007477,CUST10651,2024-02-01,UPI,Returned
ORD007478,CUST09174,2025-03-26,Credit Card,Delivered
ORD007479,CUST01419,2024-07-13,UPI,Cancelled
ORD007480,CUST00009,2024-10-24,UPI,Delivered
ORD007481,CUST05002,2025-01-16,Net Banking,Delivered
ORD007482,CUST03254,2025-05-31,COD,Delivered
ORD007483,CUST03115,2025-04-27,Debit Card,Delivered
ORD007484,CUST03704,2025-08-30,COD,Delivered
ORD007485,CUST00113,2025-11-29,UPI,Returned
ORD007486,CUST09134,2024-10-05,COD,Delivered
ORD007487,CUST01343,2024-08-17,Net Banking,Delivered
ORD007488,CUST01457,2025-05-26,Debit Card,Delivered
ORD007489,CUST00766,2024-12-27,Debit Card,Delivered
ORD007490,CUST04327,2025-01-26,Credit Card,Delivered
ORD007491,CUST07135,2026-08-21,COD,Returned
ORD007492,CUST07103,2024-11-21,COD,Delivered
ORD007493,CUST11400,2025-12-31,Net Banking,Delivered
ORD007494,CUST00680,2024-10-01,COD,Delivered
ORD007495,CUST07100,2024-04-15,Net Banking,Delivered
ORD007496,CUST10655,2025-03-03,Credit Card,Delivered
ORD007497,CUST06023,2026-01-17,UPI,Delivered
ORD007498,CUST07934,2025-05-17,COD,Delivered
ORD007499,CUST05037,2026-05-10,UPI,Returned
ORD007500,CUST02095,2026-03-16,Credit Card,Delivered
ORD007501,CUST07310,2026-07-28,COD,Delivered
ORD007502,CUST09301,2025-01-24,COD,Delivered
ORD007503,CUST02479,2024-09-15,UPI,Cancelled
ORD007504,CUST02141,2025-05-10,Credit Card,Delivered
ORD007505,CUST03502,2025-08-14,Credit Card,Delivered
ORD007506,CUST11693,2026-02-04,UPI,Delivered
ORD007507,CUST08351,2025-02-20,UPI,Delivered
ORD007508,CUST05684,2026-02-06,COD,Delivered
ORD007509,CUST09087,2025-07-31,Credit Card,Pending
ORD007510,CUST09988,2025-01-16,Debit Card,Delivered
ORD007511,CUST04214,2026-05-24,Credit Card,Delivered
ORD007512,CUST07726,2026-04-05,COD,Delivered
ORD007513,CUST04253,2025-02-13,UPI,Delivered
ORD007514,CUST03505,2025-09-02,COD,Delivered
ORD007515,CUST07361,2024-10-10,Debit Card,Delivered
ORD007516,CUST11872,2024-06-19,Credit Card,Delivered
ORD007517,CUST00257,2026-01-22,Debit Card,Delivered
ORD007518,CUST01860,2025-08-09,Credit Card,Delivered
ORD007519,CUST02047,2025-09-13,COD,Delivered
ORD007520,CUST10708,2025-12-28,Debit Card,Delivered
ORD007521,CUST02747,2025-06-11,COD,Delivered
ORD007522,CUST07400,2024-03-29,COD,Delivered
ORD007523,CUST02814,2026-03-01,COD,Delivered
ORD007524,CUST08613,2024-07-05,Debit Card,Delivered
ORD007525,CUST04474,2024-12-24,Credit Card,Delivered
ORD007526,CUST03764,2024-10-17,COD,Delivered
ORD007527,CUST07926,2024-08-04,COD,Delivered
ORD007528,CUST02690,2025-09-28,UPI,Delivered
ORD007529,CUST01045,2024-06-17,UPI,Delivered
ORD007530,CUST04893,2025-01-07,Debit Card,Delivered
ORD007531,CUST09292,2025-05-01,Net Banking,Delivered
ORD007532,CUST08169,2024-12-30,COD,Delivered
ORD007533,CUST07840,2024-12-18,Debit Card,Delivered
ORD007534,CUST05801,2025-02-09,Credit Card,Returned
ORD007535,CUST08982,2025-08-08,Debit Card,Delivered
ORD007536,CUST08676,2025-01-19,COD,Delivered
ORD007537,CUST11577,2024-02-15,Credit Card,Delivered
ORD007538,CUST10760,2026-05-19,UPI,Delivered
ORD007539,CUST11420,2024-10-04,COD,Delivered
ORD007540,CUST06969,2024-10-14,UPI,Pending
ORD007541,CUST01205,2025-12-27,COD,Delivered
ORD007542,CUST08144,2025-10-31,Credit Card,Delivered
ORD007543,CUST04849,2024-03-27,COD,Delivered
ORD007544,CUST07697,2026-03-21,COD,Delivered
ORD007545,CUST08755,2025-09-14,Debit Card,Delivered
ORD007546,CUST07047,2024-01-12,Net Banking,Delivered
ORD007547,CUST04029,2024-12-04,Debit Card,Delivered
ORD007548,CUST03044,2025-03-30,Net Banking,Delivered
ORD007549,CUST11252,2025-02-14,Net Banking,Delivered
ORD007550,CUST11830,2026-07-10,Credit Card,Delivered
ORD007551,CUST01852,2024-05-25,COD,Delivered
ORD007552,CUST09772,2024-04-01,UPI,Delivered
ORD007553,CUST01357,2026-04-22,COD,Delivered
ORD007554,CUST07913,2026-08-19,Net Banking,Delivered
ORD007555,CUST11173,2025-08-15,Net Banking,Delivered
ORD007556,CUST04027,2025-12-01,Credit Card,Delivered
ORD007557,CUST11325,2025-11-16,Debit Card,Delivered
ORD007558,CUST09032,2025-06-24,Net Banking,Delivered
ORD007559,CUST01044,2025-11-02,Net Banking,Delivered
ORD007560,CUST05036,2026-01-23,Debit Card,Delivered
ORD007561,CUST00688,2025-10-16,UPI,Delivered
ORD007562,CUST05450,2025-11-30,Debit Card,Delivered
ORD007563,CUST09103,2024-07-28,Debit Card,Delivered
ORD007564,CUST08396,2024-06-04,Debit Card,Delivered
ORD007565,CUST09656,2025-02-14,Net Banking,Delivered
ORD007566,CUST05304,2024-06-17,UPI,Delivered
ORD007567,CUST03118,2025-09-18,Credit Card,Cancelled
ORD007568,CUST04537,2026-03-25,Credit Card,Delivered
ORD007569,CUST02602,2024-10-15,Credit Card,Delivered
ORD007570,CUST11710,2024-10-26,COD,Pending
ORD007571,CUST02056,2025-07-15,COD,Returned
ORD007572,CUST00014,2024-09-22,Credit Card,Delivered
ORD007573,CUST00794,2025-02-11,UPI,Delivered
ORD007574,CUST02150,2025-09-25,Debit Card,Delivered
ORD007575,CUST05149,2026-03-12,Debit Card,Pending
ORD007576,CUST06847,2026-05-24,Net Banking,Delivered
ORD007577,CUST01805,2026-05-08,Net Banking,Returned
ORD007578,CUST05078,2024-01-20,Net Banking,Delivered
ORD007579,CUST02029,2024-08-20,Debit Card,Returned
ORD007580,CUST10210,2026-03-03,COD,Delivered
ORD007581,CUST04539,2024-02-24,COD,Pending
ORD007582,CUST11480,2024-08-28,Credit Card,Delivered
ORD007583,CUST00760,2024-08-05,Net Banking,Delivered
ORD007584,CUST03861,2025-03-02,COD,Cancelled
ORD007585,CUST07519,2026-08-06,Net Banking,Cancelled
ORD007586,CUST01642,2025-12-25,Debit Card,Returned
ORD007587,CUST07192,2025-11-20,UPI,Delivered
ORD007588,CUST01813,2024-02-24,Net Banking,Delivered
ORD007589,CUST01817,2026-06-27,Credit Card,Delivered
ORD007590,CUST01826,2024-06-25,UPI,Delivered
ORD007591,CUST03186,2025-04-25,UPI,Cancelled
ORD007592,CUST00562,2024-05-03,COD,Delivered
ORD007593,CUST00238,2025-10-11,UPI,Delivered
ORD007594,CUST05979,2026-05-09,Credit Card,Delivered
ORD007595,CUST11326,2024-09-23,COD,Returned
ORD007596,CUST09053,2025-01-12,UPI,Delivered
ORD007597,CUST05834,2025-09-22,UPI,Returned
ORD007598,CUST07468,2024-07-24,Credit Card,Delivered
ORD007599,CUST02208,2025-08-18,COD,Delivered
ORD007600,CUST05558,2026-05-17,COD,Delivered
ORD007601,CUST11665,2026-01-14,UPI,Delivered
ORD007602,CUST05004,2024-01-20,Credit Card,Returned
ORD007603,CUST02650,2024-03-12,Debit Card,Delivered
ORD007604,CUST05315,2026-04-26,Credit Card,Delivered
ORD007605,CUST04714,2025-08-17,UPI,Returned
ORD007606,CUST05579,2026-03-26,UPI,Delivered
ORD007607,CUST08263,2024-03-16,Debit Card,Delivered
ORD007608,CUST07066,2026-07-01,Debit Card,Delivered
ORD007609,CUST11109,2024-10-15,COD,Delivered
ORD007610,CUST11681,2024-08-30,UPI,Delivered
ORD007611,CUST05616,2024-10-02,COD,Delivered
ORD007612,CUST06176,2025-03-05,UPI,Delivered
ORD007613,CUST07846,2024-10-13,Credit Card,Delivered
ORD007614,CUST01236,2025-09-05,Net Banking,Delivered
ORD007615,CUST04943,2026-08-04,COD,Delivered
ORD007616,CUST00463,2024-04-29,COD,Delivered
ORD007617,CUST06391,2024-09-04,COD,Delivered
ORD007618,CUST03801,2024-12-04,Net Banking,Delivered
ORD007619,CUST05830,2026-02-25,Net Banking,Delivered
ORD007620,CUST06477,2024-11-13,Debit Card,Delivered
ORD007621,CUST05195,2026-07-28,UPI,Pending
ORD007622,CUST09306,2025-12-17,Credit Card,Delivered
ORD007623,CUST02841,2025-11-08,COD,Delivered
ORD007624,CUST00052,2026-03-27,Debit Card,Delivered
ORD007625,CUST07180,2024-11-16,COD,Delivered
ORD007626,CUST05769,2024-09-23,UPI,Delivered
ORD007627,CUST09508,2024-10-09,Net Banking,Delivered
ORD007628,CUST10377,2025-04-29,UPI,Delivered
ORD007629,CUST03169,2025-07-23,UPI,Delivered
ORD007630,CUST07080,2024-08-18,UPI,Delivered
ORD007631,CUST10402,2026-08-17,Debit Card,Delivered
ORD007632,CUST05208,2024-07-11,UPI,Delivered
ORD007633,CUST05173,2025-06-10,UPI,Delivered
ORD007634,CUST10349,2026-04-29,UPI,Delivered
ORD007635,CUST04961,2024-12-10,Credit Card,Delivered
ORD007636,CUST03233,2024-09-13,Debit Card,Delivered
ORD007637,CUST03357,2025-06-14,Debit Card,Delivered
ORD007638,CUST04006,2024-07-02,Credit Card,Delivered
ORD007639,CUST07984,2025-12-04,Debit Card,Returned
ORD007640,CUST00973,2026-03-12,COD,Delivered
ORD007641,CUST09019,2025-07-29,Debit Card,Delivered
ORD007642,CUST00318,2026-02-16,Debit Card,Delivered
ORD007643,CUST00767,2026-04-23,UPI,Delivered
ORD007644,CUST02479,2024-07-06,Credit Card,Returned
ORD007645,CUST03899,2025-11-09,Net Banking,Delivered
ORD007646,CUST02434,2026-01-18,UPI,Delivered
ORD007647,CUST05721,2024-03-06,COD,Delivered
ORD007648,CUST01018,2024-10-14,Debit Card,Delivered
ORD007649,CUST06681,2024-02-20,UPI,Delivered
ORD007650,CUST11220,2026-03-04,Net Banking,Returned
ORD007651,CUST10620,2025-07-22,COD,Delivered
ORD007652,CUST02162,2024-03-24,Debit Card,Delivered
ORD007653,CUST06020,2024-07-06,Debit Card,Cancelled
ORD007654,CUST07112,2024-07-01,Net Banking,Delivered
ORD007655,CUST03042,2026-02-12,Net Banking,Delivered
ORD007656,CUST04354,2025-05-17,Net Banking,Returned
ORD007657,CUST10743,2025-06-02,COD,Pending
ORD007658,CUST06099,2026-08-19,COD,Delivered
ORD007659,CUST04956,2024-12-02,UPI,Cancelled
ORD007660,CUST09506,2024-06-02,Net Banking,Delivered
ORD007661,CUST01705,2024-04-27,Debit Card,Returned
ORD007662,CUST00262,2024-12-16,Credit Card,Cancelled
ORD007663,CUST06684,2025-09-22,Debit Card,Delivered
ORD007664,CUST01160,2024-12-19,Net Banking,Cancelled
ORD007665,CUST01665,2024-07-28,Debit Card,Delivered
ORD007666,CUST09552,2024-08-20,UPI,Delivered
ORD007667,CUST02003,2024-05-03,Net Banking,Delivered
ORD007668,CUST07442,2025-08-12,COD,Delivered
ORD007669,CUST02270,2024-05-12,Credit Card,Delivered
ORD007670,CUST05456,2024-08-02,Net Banking,Cancelled
ORD007671,CUST11233,2026-02-06,Debit Card,Delivered
ORD007672,CUST09168,2024-01-01,Debit Card,Delivered
ORD007673,CUST09739,2024-12-05,Net Banking,Delivered
ORD007674,CUST10126,2025-01-20,COD,Delivered
ORD007675,CUST01764,2024-08-22,COD,Delivered
ORD007676,CUST11798,2025-09-28,Net Banking,Delivered
ORD007677,CUST10455,2025-09-04,Debit Card,Delivered
ORD007678,CUST00415,2025-07-30,Debit Card,Delivered
ORD007679,CUST07571,2026-02-16,COD,Delivered
ORD007680,CUST08819,2024-09-03,Debit Card,Pending
ORD007681,CUST06529,2024-06-26,Credit Card,Pending
ORD007682,CUST04035,2024-11-02,Credit Card,Returned
ORD007683,CUST06088,2026-04-16,Credit Card,Delivered
ORD007684,CUST00653,2024-10-23,Credit Card,Delivered
ORD007685,CUST00513,2025-03-17,UPI,Delivered
ORD007686,CUST11805,2024-03-17,Credit Card,Delivered
ORD007687,CUST02445,2025-08-02,UPI,Returned
ORD007688,CUST09002,2026-03-02,Debit Card,Delivered
ORD007689,CUST02910,2025-09-15,COD,Cancelled
ORD007690,CUST10914,2025-04-19,Credit Card,Delivered
ORD007691,CUST08695,2024-11-07,Credit Card,Pending
ORD007692,CUST08232,2025-01-12,Credit Card,Delivered
ORD007693,CUST11203,2024-08-15,UPI,Delivered
ORD007694,CUST00222,2026-01-16,Credit Card,Cancelled
ORD007695,CUST07095,2026-03-14,UPI,Delivered
ORD007696,CUST09658,2026-02-08,Credit Card,Delivered
ORD007697,CUST11828,2025-04-24,COD,Delivered
ORD007698,CUST08162,2025-07-21,Credit Card,Delivered
ORD007699,CUST01028,2026-02-18,UPI,Delivered
ORD007700,CUST06064,2025-01-30,COD,Delivered
ORD007701,CUST09672,2024-12-06,Debit Card,Delivered
ORD007702,CUST07023,2024-03-12,Debit Card,Delivered
ORD007703,CUST05104,2025-02-09,COD,Delivered
ORD007704,CUST01042,2025-04-02,Debit Card,Delivered
ORD007705,CUST05462,2025-12-24,COD,Delivered
ORD007706,CUST01907,2024-03-02,Credit Card,Delivered
ORD007707,CUST11022,2025-05-19,Debit Card,Delivered
ORD007708,CUST07091,2025-03-23,Net Banking,Cancelled
ORD007709,CUST03446,2024-01-28,Net Banking,Delivered
ORD007710,CUST11630,2026-05-06,COD,Delivered
ORD007711,CUST10339,2025-05-11,Net Banking,Delivered
ORD007712,CUST07982,2025-10-29,COD,Delivered
ORD007713,CUST07874,2025-05-30,Debit Card,Delivered
ORD007714,CUST06973,2025-03-04,COD,Delivered
ORD007715,CUST00898,2026-05-07,COD,Returned
ORD007716,CUST03491,2025-01-31,Credit Card,Delivered
ORD007717,CUST03910,2025-08-17,Debit Card,Delivered
ORD007718,CUST07620,2024-04-07,COD,Delivered
ORD007719,CUST00577,2025-05-07,Debit Card,Delivered
ORD007720,CUST06191,2025-04-08,Net Banking,Delivered
ORD007721,CUST05338,2026-01-18,COD,Delivered
ORD007722,CUST01245,2024-09-16,Net Banking,Delivered
ORD007723,CUST03083,2026-08-14,Credit Card,Delivered
ORD007724,CUST00190,2024-03-24,Credit Card,Delivered
ORD007725,CUST07044,2026-05-22,Debit Card,Cancelled
ORD007726,CUST06050,2026-07-10,Credit Card,Delivered
ORD007727,CUST06751,2024-04-17,COD,Delivered
ORD007728,CUST06474,2024-12-23,Debit Card,Delivered
ORD007729,CUST07349,2024-12-15,Net Banking,Delivered
ORD007730,CUST11259,2025-10-07,UPI,Delivered
ORD007731,CUST11548,2026-01-11,Credit Card,Delivered
ORD007732,CUST04631,2026-04-24,COD,Returned
ORD007733,CUST01073,2025-09-21,Net Banking,Delivered
ORD007734,CUST08925,2025-03-15,UPI,Delivered
ORD007735,CUST11853,2025-08-15,Debit Card,Delivered
ORD007736,CUST03695,2025-10-28,COD,Returned
ORD007737,CUST10394,2024-10-17,UPI,Delivered
ORD007738,CUST04241,2026-01-13,COD,Delivered
ORD007739,CUST05419,2025-04-25,Net Banking,Delivered
ORD007740,CUST01633,2024-07-28,Net Banking,Delivered
ORD007741,CUST01339,2025-11-28,Credit Card,Delivered
ORD007742,CUST00726,2026-05-01,Net Banking,Delivered
ORD007743,CUST02586,2025-12-03,Debit Card,Delivered
ORD007744,CUST09950,2024-04-24,Debit Card,Delivered
ORD007745,CUST11158,2025-02-20,COD,Delivered
ORD007746,CUST04440,2026-05-12,Debit Card,Delivered
ORD007747,CUST05050,2024-04-10,Net Banking,Delivered
ORD007748,CUST07197,2025-01-11,UPI,Delivered
ORD007749,CUST05235,2026-04-30,Debit Card,Delivered
ORD007750,CUST01290,2024-12-18,Net Banking,Cancelled
ORD007751,CUST00482,2025-08-15,Net Banking,Delivered
ORD007752,CUST05230,2024-02-02,COD,Delivered
ORD007753,CUST11929,2025-09-03,COD,Delivered
ORD007754,CUST08597,2024-11-20,Debit Card,Pending
ORD007755,CUST03702,2025-07-05,Debit Card,Delivered
ORD007756,CUST05755,2024-09-06,Net Banking,Delivered
ORD007757,CUST04007,2025-07-12,Debit Card,Delivered
ORD007758,CUST08909,2026-06-13,UPI,Delivered
ORD007759,CUST01858,2025-11-15,Credit Card,Delivered
ORD007760,CUST02811,2024-10-09,Credit Card,Delivered
ORD007761,CUST05254,2024-05-14,Net Banking,Delivered
ORD007762,CUST06657,2025-03-17,Credit Card,Cancelled
ORD007763,CUST11769,2025-06-09,Net Banking,Delivered
ORD007764,CUST08476,2026-06-18,Net Banking,Delivered
ORD007765,CUST10966,2025-09-17,UPI,Delivered
ORD007766,CUST08075,2025-12-22,COD,Delivered
ORD007767,CUST06055,2025-11-04,Debit Card,Cancelled
ORD007768,CUST00124,2025-01-03,UPI,Delivered
ORD007769,CUST07365,2026-04-27,COD,Delivered
ORD007770,CUST03474,2024-12-12,Net Banking,Delivered
ORD007771,CUST09748,2025-02-25,UPI,Delivered
ORD007772,CUST09548,2026-07-04,Net Banking,Pending
ORD007773,CUST11733,2025-07-11,Credit Card,Delivered
ORD007774,CUST05979,2024-05-26,Net Banking,Delivered
ORD007775,CUST02362,2025-10-02,Credit Card,Delivered
ORD007776,CUST10162,2024-08-23,Net Banking,Delivered
ORD007777,CUST08802,2025-10-24,Net Banking,Delivered
ORD007778,CUST10306,2025-03-21,COD,Delivered
ORD007779,CUST10599,2025-09-15,Net Banking,Delivered
ORD007780,CUST00126,2025-12-13,Net Banking,Delivered
ORD007781,CUST08924,2024-10-10,Net Banking,Cancelled
ORD007782,CUST07529,2026-05-01,Debit Card,Pending
ORD007783,CUST02331,2026-04-27,Debit Card,Delivered
ORD007784,CUST01622,2024-11-28,UPI,Cancelled
ORD007785,CUST08524,2025-02-20,COD,Delivered
ORD007786,CUST11008,2025-01-21,Debit Card,Returned
ORD007787,CUST11504,2025-12-19,UPI,Cancelled
ORD007788,CUST10609,2025-06-11,UPI,Delivered
ORD007789,CUST07102,2024-05-06,UPI,Delivered
ORD007790,CUST08961,2024-10-12,COD,Returned
ORD007791,CUST06789,2026-07-09,Credit Card,Delivered
ORD007792,CUST07088,2024-03-18,COD,Returned
ORD007793,CUST09861,2025-01-19,UPI,Delivered
ORD007794,CUST05191,2025-06-28,Net Banking,Delivered
ORD007795,CUST02330,2025-07-02,UPI,Pending
ORD007796,CUST06449,2024-06-05,Net Banking,Returned
ORD007797,CUST01862,2024-06-13,COD,Delivered
ORD007798,CUST01853,2024-07-07,Credit Card,Delivered
ORD007799,CUST00259,2024-01-08,Debit Card,Delivered
ORD007800,CUST07335,2026-02-07,Debit Card,Delivered
ORD007801,CUST03662,2024-11-14,Credit Card,Returned
ORD007802,CUST06833,2025-12-28,Net Banking,Delivered
ORD007803,CUST00532,2025-05-21,Net Banking,Delivered
ORD007804,CUST01466,2025-09-17,Credit Card,Pending
ORD007805,CUST00428,2025-12-05,Credit Card,Returned
ORD007806,CUST00137,2025-11-16,UPI,Returned
ORD007807,CUST06847,2026-07-27,COD,Delivered
ORD007808,CUST11770,2025-09-23,UPI,Delivered
ORD007809,CUST07430,2025-06-05,UPI,Delivered
ORD007810,CUST03686,2025-12-22,COD,Returned
ORD007811,CUST09004,2025-12-25,Debit Card,Delivered
ORD007812,CUST06149,2024-09-22,COD,Delivered
ORD007813,CUST07309,2024-03-02,Debit Card,Delivered
ORD007814,CUST01400,2024-03-26,COD,Returned
ORD007815,CUST03727,2026-08-04,Debit Card,Delivered
ORD007816,CUST03821,2025-07-10,Net Banking,Delivered
ORD007817,CUST02560,2024-07-19,Net Banking,Pending
ORD007818,CUST11127,2025-12-13,COD,Delivered
ORD007819,CUST04280,2025-09-07,Credit Card,Delivered
ORD007820,CUST01225,2026-03-23,Net Banking,Delivered
ORD007821,CUST08538,2025-05-01,COD,Delivered
ORD007822,CUST01054,2025-08-19,COD,Delivered
ORD007823,CUST08662,2025-11-28,Net Banking,Delivered
ORD007824,CUST02969,2024-04-04,COD,Returned
ORD007825,CUST06468,2025-12-06,Credit Card,Pending
ORD007826,CUST06428,2024-08-30,Debit Card,Delivered
ORD007827,CUST09206,2024-09-01,COD,Delivered
ORD007828,CUST11557,2025-06-19,Net Banking,Returned
ORD007829,CUST04169,2024-08-12,Credit Card,Delivered
ORD007830,CUST11515,2026-08-28,Credit Card,Delivered
ORD007831,CUST05247,2026-08-18,COD,Delivered
ORD007832,CUST09089,2025-11-25,UPI,Delivered
ORD007833,CUST02270,2024-04-22,Net Banking,Delivered
ORD007834,CUST08523,2025-11-21,Credit Card,Delivered
ORD007835,CUST06441,2024-07-18,Net Banking,Returned
ORD007836,CUST11959,2024-11-24,COD,Delivered
ORD007837,CUST00581,2026-02-27,COD,Delivered
ORD007838,CUST01495,2026-03-25,UPI,Delivered
ORD007839,CUST08147,2026-07-06,UPI,Delivered
ORD007840,CUST11765,2026-07-13,COD,Delivered
ORD007841,CUST11267,2024-10-22,Debit Card,Delivered
ORD007842,CUST00904,2025-10-04,Debit Card,Delivered
ORD007843,CUST06715,2025-03-08,Credit Card,Delivered
ORD007844,CUST01905,2024-10-07,UPI,Cancelled
ORD007845,CUST02852,2025-12-22,Credit Card,Delivered
ORD007846,CUST08887,2024-05-03,Net Banking,Delivered
ORD007847,CUST05965,2026-02-17,COD,Delivered
ORD007848,CUST09694,2024-04-03,COD,Delivered
ORD007849,CUST08361,2024-03-29,Debit Card,Delivered
ORD007850,CUST11338,2024-07-21,Credit Card,Delivered
ORD007851,CUST00571,2026-01-07,Credit Card,Delivered
ORD007852,CUST11806,2024-03-28,Net Banking,Pending
ORD007853,CUST10329,2026-03-26,Credit Card,Cancelled
ORD007854,CUST09534,2024-06-08,Net Banking,Delivered
ORD007855,CUST04166,2026-06-17,Credit Card,Delivered
ORD007856,CUST07668,2026-07-29,UPI,Delivered
ORD007857,CUST04965,2025-08-23,COD,Pending
ORD007858,CUST08145,2024-05-01,Net Banking,Delivered
ORD007859,CUST02660,2025-09-12,COD,Delivered
ORD007860,CUST09192,2024-10-02,COD,Delivered
ORD007861,CUST04192,2024-09-04,Credit Card,Delivered
ORD007862,CUST00790,2025-02-07,Credit Card,Delivered
ORD007863,CUST09591,2026-03-29,Net Banking,Delivered
ORD007864,CUST04449,2024-03-21,Debit Card,Delivered
ORD007865,CUST03606,2024-01-20,Debit Card,Delivered
ORD007866,CUST11108,2025-04-10,COD,Delivered
ORD007867,CUST04690,2026-06-07,Debit Card,Delivered
ORD007868,CUST00397,2025-06-09,UPI,Delivered
ORD007869,CUST01490,2024-08-13,Credit Card,Delivered
ORD007870,CUST08163,2026-04-27,COD,Delivered
ORD007871,CUST08082,2024-02-01,Credit Card,Delivered
ORD007872,CUST07242,2025-12-12,Debit Card,Delivered
ORD007873,CUST10234,2024-06-18,UPI,Delivered
ORD007874,CUST11330,2025-09-25,UPI,Delivered
ORD007875,CUST07584,2026-07-23,Net Banking,Delivered
ORD007876,CUST04603,2026-07-22,COD,Delivered
ORD007877,CUST05022,2025-12-04,UPI,Delivered
ORD007878,CUST08339,2024-01-04,COD,Cancelled
ORD007879,CUST00688,2024-08-14,COD,Delivered
ORD007880,CUST06240,2024-05-03,COD,Delivered
ORD007881,CUST05450,2024-08-07,Credit Card,Delivered
ORD007882,CUST06055,2025-12-03,COD,Delivered
ORD007883,CUST00683,2024-08-22,Debit Card,Delivered
ORD007884,CUST05523,2026-04-08,UPI,Pending
ORD007885,CUST08523,2025-05-04,Credit Card,Cancelled
ORD007886,CUST09383,2026-04-25,UPI,Cancelled
ORD007887,CUST03054,2026-06-19,Debit Card,Delivered
ORD007888,CUST03942,2024-07-12,Credit Card,Cancelled
ORD007889,CUST08150,2025-07-10,Net Banking,Delivered
ORD007890,CUST04923,2024-11-01,Debit Card,Delivered
ORD007891,CUST06894,2024-03-28,Net Banking,Delivered
ORD007892,CUST06238,2024-05-10,UPI,Delivered
ORD007893,CUST06494,2024-01-23,Debit Card,Delivered
ORD007894,CUST01263,2025-01-29,Net Banking,Delivered
ORD007895,CUST06066,2026-03-16,Net Banking,Delivered
ORD007896,CUST00203,2025-03-15,Credit Card,Cancelled
ORD007897,CUST04310,2026-07-19,Credit Card,Cancelled
